id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4,hour,st_cluster
14114904,JK153985,2026-02-14 20:06:00,017XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1931,019,32,7,06,1164222,1915991,2026,2026-02-22T15:42:27.000,41.92510186,-87.671992307,"{'latitude': '41.92510186', 'longitude': '-87.671992307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,68,743,40,16,5,172,32,20,1
14111082,JK149888,2026-02-14 20:00:00,001XX W WACKER DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0122,001,42,32,07,1174987,1902124,2026,2026-02-22T15:42:27.000,41.886815506,-87.632853149,"{'latitude': '41.886815506', 'longitude': '-87.632853149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14309,38,92,36,42,22,79,42,20,1
14112666,JK151559,2026-02-14 20:00:00,023XX S DR MARTIN LUTHER KING JR DR,0870,THEFT,POCKET-PICKING,COMMERCIAL / BUSINESS OFFICE,False,False,0132,001,4,33,06,1178880,1889112,2026,2026-02-22T15:42:27.000,41.85102174,-87.618954852,"{'latitude': '41.85102174', 'longitude': '-87.618954852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21194,34,193,10,40,22,148,9,20,1
14111640,JK150638,2026-02-14 20:00:00,053XX S WINCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0932,009,16,61,14,1164258,1869332,2026,2026-02-22T15:42:27.000,41.797064506,-87.673178312,"{'latitude': '41.797064506', 'longitude': '-87.673178312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,14924,59,767,2,37,23,128,16,20,1
14111317,JK150212,2026-02-14 20:00:00,080XX S MICHIGAN AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0623,006,6,44,07,1178545,1851809,2026,2026-02-22T15:42:27.000,41.74866653,-87.621318426,"{'latitude': '41.74866653', 'longitude': '-87.621318426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,406,32,61,20,228,4,20,1
14114625,JK154033,2026-02-14 20:00:00,035XX S RHODES AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,0212,002,4,35,26,1180162,1881716,2026,2026-02-22T15:42:27.000,41.830697249,-87.614476891,"{'latitude': '41.830697249', 'longitude': '-87.614476891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21194,1,561,10,36,24,101,9,20,1
14111031,JK149822,2026-02-14 20:00:00,053XX S INDIANA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0231,002,3,40,04A,1178507,1869626,2026,2026-02-22T15:42:27.000,41.797559107,-87.620916846,"{'latitude': '41.797559107', 'longitude': '-87.620916846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21192,7,401,9,10,24,125,8,20,1
14111666,JK150697,2026-02-14 20:00:00,035XX W LELAND AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1723,017,33,14,06,1151723,1930999,2026,2026-02-22T15:42:27.000,41.966540288,-87.717523381,"{'latitude': '41.966540288', 'longitude': '-87.717523381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21849,14,24,20,20,1,9,33,20,1
14118718,JK158994,2026-02-14 20:00:00,036XX W BRYN MAWR AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,False,1712,017,39,13,04B,1151039,1936964,2026,2026-02-25T15:41:59.000,41.982922086,-87.719881299,"{'latitude': '41.982922086', 'longitude': '-87.719881299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,13,167,38,20,1,48,39,20,-1
14111062,JK149804,2026-02-14 20:00:00,047XX W BELMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,2521,025,31,19,08B,1144028,1920849,2026,2026-02-22T15:42:27.000,41.93883609,-87.746072695,"{'latitude': '41.93883609', 'longitude': '-87.746072695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22618,19,460,17,21,6,176,31,20,1
14111347,JK150237,2026-02-14 20:00:00,001XX W 118TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0522,005,9,53,07,1177509,1826708,2026,2026-02-22T15:42:27.000,41.679809448,-87.625870438,"{'latitude': '41.679809448', 'longitude': '-87.625870438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,50,255,22,19,10,267,11,20,1
14111023,JK149789,2026-02-14 19:56:00,044XX S PULASKI RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,0821,008,14,57,06,1150424,1874895,2026,2026-02-22T15:42:27.000,41.812610526,-87.723765071,"{'latitude': '41.812610526', 'longitude': '-87.723765071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,54,591,8,56,13,105,14,19,-1
14111060,JK149780,2026-02-14 19:56:00,003XX S SACRAMENTO BLVD,0820,THEFT,$500 AND UNDER,GAS STATION,False,False,1124,011,28,27,06,1156434,1898301,2026,2026-02-22T15:42:27.000,41.876720197,-87.701088107,"{'latitude': '41.876720197', 'longitude': '-87.701088107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,28,51,46,28,16,123,27,19,1
14114448,JK153885,2026-02-14 19:55:00,051XX S PRINCETON AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,False,False,0935,009,20,37,11,1175152,1871065,2026,2026-02-22T15:42:27.000,41.801583507,-87.633177068,"{'latitude': '41.801583507', 'longitude': '-87.633177068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,3,224,9,37,23,117,20,19,1
14111046,JK149818,2026-02-14 19:50:00,007XX W DIVERSEY PKWY,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1934,019,44,6,06,1170723,1918826,2026,2026-02-22T15:42:27.000,41.932741158,-87.648021518,"{'latitude': '41.932741158', 'longitude': '-87.648021518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,21190,57,684,25,22,5,30,44,19,1
14111183,JK149987,2026-02-14 19:50:00,046XX W 59TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,0813,008,13,62,04B,1146457,1864995,2026,2026-02-22T15:42:27.000,41.785519673,-87.738567526,"{'latitude': '41.785519673', 'longitude': '-87.738567526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,62,232,15,58,13,271,13,19,-1
14110985,JK149788,2026-02-14 19:47:00,001XX E SUPERIOR ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,1833,018,2,8,18,1177491,1905400,2026,2026-02-22T15:42:27.000,41.895748555,-87.62355839,"{'latitude': '41.895748555', 'longitude': '-87.62355839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,158,36,6,14,74,2,19,1
14110999,JK149768,2026-02-14 19:45:00,076XX S GREEN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0621,006,17,71,04A,1171958,1854279,2026,2026-02-22T15:42:27.000,41.755591571,-87.645383119,"{'latitude': '41.755591571', 'longitude': '-87.645383119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,572,31,59,20,229,17,19,1
14111002,JK149757,2026-02-14 19:44:00,037XX W ROOSEVELT RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1011,010,24,29,15,1151372,1894447,2026,2026-02-22T15:42:27.000,41.866245207,-87.719775451,"{'latitude': '41.866245207', 'longitude': '-87.719775451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,98,14,30,16,141,24,19,1
14110997,JK149801,2026-02-14 19:36:00,001XX N STATE ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,CTA TRAIN,True,False,0111,001,42,32,24,1176330,1901649,2026,2026-02-22T15:42:27.000,41.885481891,-87.627935689,"{'latitude': '41.885481891', 'longitude': '-87.627935689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14309,38,92,36,42,22,88,42,19,1
14110993,JK149758,2026-02-14 19:34:00,034XX N BROADWAY,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,1925,019,44,6,14,1171371,1923107,2026,2026-02-22T15:42:27.000,41.944474154,-87.645513974,"{'latitude': '41.944474154', 'longitude': '-87.645513974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,169,25,22,5,18,44,19,1
14113182,JK152294,2026-02-14 19:30:00,038XX W POLK ST,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,COMMERCIAL / BUSINESS OFFICE,False,False,1133,011,24,26,02,1150844,1896090,2026,2026-02-22T15:42:27.000,41.870764127,-87.721670822,"{'latitude': '41.870764127', 'longitude': '-87.721670822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,27,702,14,30,16,141,24,19,1
14111525,JK149785,2026-02-14 19:30:00,015XX N ASHLAND AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,False,False,1433,014,1,24,04A,1165447,1910281,2026,2026-02-22T15:42:27.000,41.909407249,-87.667653962,"{'latitude': '41.909407249', 'longitude': '-87.667653962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,483,11,49,7,191,1,19,1
14110901,JK149754,2026-02-14 19:30:00,030XX W 41ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0921,009,12,58,08B,1156807,1877293,2026,2026-02-22T15:42:27.000,41.819064317,-87.700287166,"{'latitude': '41.819064317', 'longitude': '-87.700287166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,55,196,1,56,23,110,12,19,1
14111051,JK149790,2026-02-14 19:28:00,0000X S STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,0112,001,34,32,06,1176389,1900278,2026,2026-02-22T15:42:27.000,41.88171846,-87.627760426,"{'latitude': '41.88171846', 'longitude': '-87.627760426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14311,38,367,36,34,22,93,34,19,1
14117844,JK157671,2026-02-14 19:24:00,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1933,019,44,6,06,1170283,1920956,2026,2026-02-24T15:40:36.000,41.93859561,-87.649576033,"{'latitude': '41.93859561', 'longitude': '-87.649576033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,681,25,22,5,31,44,19,1
14110916,JK149752,2026-02-14 19:18:00,089XX S MUSKEGON AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,0423,004,10,46,08B,1196566,1846201,2026,2026-02-22T15:42:27.000,41.732849541,-87.555469899,"{'latitude': '41.732849541', 'longitude': '-87.555469899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,21202,42,175,47,25,19,238,6,19,1
14110937,JK149727,2026-02-14 19:16:00,034XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,True,False,0913,009,11,60,15,1171527,1882258,2026,2026-02-22T15:42:27.000,41.832378459,-87.646142987,"{'latitude': '41.832378459', 'longitude': '-87.646142987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14920,58,171,48,43,23,162,7,19,1
14110931,JK149744,2026-02-14 19:16:00,024XX N LINCOLN AVE,3300,PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,SIDEWALK,True,False,1935,019,43,7,24,1170299,1916395,2026,2026-02-22T15:42:27.000,41.926079671,-87.6496509,"{'latitude': '41.926079671', 'longitude': '-87.6496509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,21190,68,769,34,16,5,173,43,19,1
14111003,JK149766,2026-02-14 19:15:00,014XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1424,014,1,24,08B,1163461,1910034,2026,2026-02-22T15:42:27.000,41.908771527,-87.674956602,"{'latitude': '41.908771527', 'longitude': '-87.674956602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,482,41,4,7,200,1,19,1
14111926,JK149773,2026-02-14 19:09:00,068XX S CLYDE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,0331,003,5,43,04B,1191392,1859974,2026,2026-02-22T15:42:27.000,41.77077059,-87.573978971,"{'latitude': '41.77077059', 'longitude': '-87.573978971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,152,33,24,18,262,3,19,1
14110883,JK149729,2026-02-14 19:07:00,047XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,0922,009,14,58,08A,1155836,1873093,2026,2026-02-22T15:42:27.000,41.807558538,-87.703962029,"{'latitude': '41.807558538', 'longitude': '-87.703962029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,55,85,8,56,13,103,14,19,1
14110910,JK149748,2026-02-14 19:00:00,071XX S YATES BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0334,003,5,43,08B,1193451,1857986,2026,2026-02-22T15:42:27.000,41.765265239,-87.566496576,"{'latitude': '41.765265239', 'longitude': '-87.566496576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,453,33,24,18,213,3,19,1
14110902,JK149740,2026-02-14 19:00:00,054XX N WINTHROP AVE,0460,BATTERY,SIMPLE,STREET,False,False,2023,020,48,77,08B,1167888,1936289,2026,2026-02-22T15:42:27.000,41.980722007,-87.657934011,"{'latitude': '41.980722007', 'longitude': '-87.657934011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,76,160,16,15,2,47,48,19,1
14111281,JK150130,2026-02-14 19:00:00,020XX W EVERGREEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1424,014,1,24,07,1162647,1909018,2026,2026-02-22T15:42:27.000,41.906000654,-87.677975362,"{'latitude': '41.906000654', 'longitude': '-87.677975362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,481,41,4,7,200,1,19,1
14111685,JK150502,2026-02-14 19:00:00,003XX W 18TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,BARBERSHOP,False,False,1235,012,11,31,11,1174224,1891518,2026,2026-02-22T15:42:27.000,41.857729001,-87.635971485,"{'latitude': '41.857729001', 'longitude': '-87.635971485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,21194,29,126,26,40,15,158,7,19,1
14111424,JK150345,2026-02-14 19:00:00,001XX N ELIZABETH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1224,012,27,28,14,1167916,1901321,2026,2026-02-22T15:42:27.000,41.88476747,-87.65884275,"{'latitude': '41.88476747', 'longitude': '-87.65884275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,92,27,19,1
14116009,JK154971,2026-02-14 18:59:00,031XX N SPRINGFIELD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2523,025,31,21,26,1149645,1920479,2026,2026-02-22T15:42:27.000,41.937713334,-87.725438277,"{'latitude': '41.937713334', 'longitude': '-87.725438277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,21538,22,215,21,39,6,175,31,18,1
14110914,JK149713,2026-02-14 18:56:00,051XX W DIVISION ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1531,015,37,25,18,1141654,1907503,2026,2026-02-22T15:42:27.000,41.902257543,-87.755128567,"{'latitude': '41.902257543', 'longitude': '-87.755128567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,600,45,5,25,69,37,18,1
14110988,JK149726,2026-02-14 18:55:00,007XX W 87TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2223,022,21,71,06,1172719,1847099,2026,2026-02-22T15:42:27.000,41.735871981,-87.642805406,"{'latitude': '41.735871981', 'longitude': '-87.642805406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,608,13,59,9,243,21,18,1
14111033,JK149749,2026-02-14 18:53:00,055XX N MENARD AVE,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,False,False,1622,016,45,11,18,1136543,1936628,2026,2026-02-22T15:42:27.000,41.982272589,-87.773203271,"{'latitude': '41.982272589', 'longitude': '-87.773203271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,21869,11,693,50,48,12,43,45,18,-1
14110906,JK149722,2026-02-14 18:53:00,039XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,2524,025,35,22,06,1149541,1915660,2026,2026-02-22T15:42:27.000,41.924491602,-87.725945966,"{'latitude': '41.924491602', 'longitude': '-87.725945966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22535,23,74,12,1,6,187,35,18,1
14110894,JK149714,2026-02-14 18:50:00,057XX S CICERO AVE,0460,BATTERY,SIMPLE,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,False,0813,008,13,56,08B,1145654,1866253,2026,2026-02-22T15:42:27.000,41.788987036,-87.74147999,"{'latitude': '41.788987036', 'longitude': '-87.74147999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,86,6,7,13,271,13,18,1
14111841,JK150390,2026-02-14 18:49:00,021XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1432,014,32,22,06,1164551,1914302,2026,2026-02-22T15:42:27.000,41.92046017,-87.67083136,"{'latitude': '41.92046017', 'longitude': '-87.67083136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,23,209,40,16,7,180,32,18,1
14113777,JK152779,2026-02-14 18:45:00,0000X E ADAMS ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0113,001,34,32,08B,1176678,1899473,2026,2026-02-22T15:42:27.000,41.87950297,-87.626723575,"{'latitude': '41.87950297', 'longitude': '-87.626723575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14912,38,367,36,29,22,126,34,18,1
14111035,JK149719,2026-02-14 18:43:00,081XX S VERNON AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,False,True,0631,006,6,44,04B,1180656,1851208,2026,2026-02-22T15:42:27.000,41.746969122,-87.613601446,"{'latitude': '41.746969122', 'longitude': '-87.613601446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,11,32,61,20,235,4,18,1
14111075,JK149716,2026-02-14 18:43:00,105XX S WOOD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2212,022,19,72,15,1166217,1834810,2026,2026-02-22T15:42:27.000,41.702289724,-87.66697485,"{'latitude': '41.702289724', 'longitude': '-87.66697485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,71,630,42,13,9,257,19,18,-1
14114909,JK154029,2026-02-14 18:42:00,009XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1833,018,2,8,06,1177320,1906851,2026,2026-02-22T15:42:27.000,41.899734047,-87.624142375,"{'latitude': '41.899734047', 'longitude': '-87.624142375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,233,11,6,14,71,2,18,1
14110890,JK149732,2026-02-14 18:41:00,006XX E 75TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0323,003,6,69,07,1182008,1855432,2026,2026-02-22T15:42:27.000,41.75852909,-87.608517015,"{'latitude': '41.75852909', 'longitude': '-87.608517015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,515,32,61,18,223,4,18,1
14111226,JK149750,2026-02-14 18:40:00,127XX S SANGAMON ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,0523,005,9,53,08B,1172320,1820288,2026,2026-02-22T15:42:27.000,41.662307245,-87.645052161,"{'latitude': '41.662307245', 'longitude': '-87.645052161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,50,7,22,27,10,218,11,18,1
14111724,JK149731,2026-02-14 18:40:00,059XX N GREENVIEW AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,2013,020,48,77,03,1165269,1939461,2026,2026-02-22T15:42:27.000,41.989482333,-87.667475065,"{'latitude': '41.989482333', 'longitude': '-87.667475065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,539,16,14,2,54,48,18,1
14112711,JK151774,2026-02-14 18:40:00,011XX N LARAMIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1524,015,37,25,14,1141487,1907128,2026,2026-02-22T15:42:27.000,41.901231586,-87.755751266,"{'latitude': '41.901231586', 'longitude': '-87.755751266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,562,45,5,25,67,37,18,1
14110911,JK149728,2026-02-14 18:40:00,068XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0322,003,6,69,08B,1180100,1859674,2026,2026-02-22T15:42:27.000,41.770213487,-87.615379862,"{'latitude': '41.770213487', 'longitude': '-87.615379862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,514,4,60,18,211,4,18,1
14114562,JK154011,2026-02-14 18:35:00,059XX S PEORIA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0712,007,16,68,14,1171322,1865482,2026,2026-02-22T15:42:27.000,41.786347893,-87.647386451,"{'latitude': '41.786347893', 'longitude': '-87.647386451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,21559,66,22,2,11,17,261,16,18,1
14116953,JK156000,2026-02-14 18:34:00,061XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1711,017,50,13,06,1152804,1941021,2026,2026-02-22T15:42:27.000,41.994019837,-87.713281946,"{'latitude': '41.994019837', 'longitude': '-87.713281946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,4450,13,747,27,50,1,53,50,18,1
14110935,JK149696,2026-02-14 18:34:00,059XX S PEORIA ST,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,0712,007,16,68,04A,1171321,1865502,2026,2026-02-22T15:42:27.000,41.786402797,-87.647389532,"{'latitude': '41.786402797', 'longitude': '-87.647389532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19,21559,66,22,2,11,17,261,16,18,1
14111917,JK150895,2026-02-14 18:30:00,029XX W 63RD ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0823,008,15,66,06,1157945,1862727,2026,2026-02-22T15:42:27.000,41.779070168,-87.696508388,"{'latitude': '41.779070168', 'longitude': '-87.696508388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,182,31,58,13,276,15,18,1
14110887,JK149762,2026-02-14 18:30:00,026XX W BERWYN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2011,020,40,4,06,1157861,1935101,2026,2026-02-22T15:42:27.000,41.97767311,-87.694842447,"{'latitude': '41.97767311', 'longitude': '-87.694842447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21849,6,29,24,20,2,57,40,18,1
14110907,JK149743,2026-02-14 18:30:00,080XX S VERNON AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,0631,006,6,44,06,1180638,1851847,2026,2026-02-22T15:42:27.000,41.748723023,-87.613647818,"{'latitude': '41.748723023', 'longitude': '-87.613647818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,40,11,32,61,20,235,4,18,1
14111122,JK149892,2026-02-14 18:30:00,101XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2232,022,21,73,08B,1173095,1837706,2026,2026-02-22T15:42:27.000,41.710087981,-87.641704357,"{'latitude': '41.710087981', 'longitude': '-87.641704357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,72,593,22,19,9,253,21,18,1
14110986,JK149706,2026-02-14 18:29:00,016XX W MADISON ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,1224,012,27,28,03,1165476,1900090,2026,2026-02-22T15:42:27.000,41.881441785,-87.667837814,"{'latitude': '41.881441785', 'longitude': '-87.667837814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,90,46,28,15,92,27,18,1
14110845,JK149692,2026-02-14 18:27:00,026XX N ELSTON AVE,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,True,False,1432,014,32,22,26,1160867,1917657,2026,2026-02-22T15:42:27.000,41.929743818,-87.684273777,"{'latitude': '41.929743818', 'longitude': '-87.684273777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,22535,23,240,41,1,7,180,32,18,1
14110865,JK149707,2026-02-14 18:18:00,032XX S WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,SCHOOL - PRIVATE GROUNDS,True,False,0211,002,3,35,26,1177258,1883490,2026,2026-02-22T15:42:27.000,41.835631433,-87.62507803,"{'latitude': '41.835631433', 'longitude': '-87.62507803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21194,1,25,9,40,24,169,8,18,1
