date,primary_type,latitude,longitude,location_description,arrest,year
2026-01-20 07:34:00,battery,41.764932153,-87.576272783,APARTMENT,True,2026
2026-01-20 07:30:00,battery,41.670095481,-87.640448949,APARTMENT,False,2026
2026-01-20 07:30:00,battery,41.983670812,-87.657262868,APARTMENT,False,2026
2026-01-20 07:30:00,motor vehicle theft,41.740570854,-87.708097498,STREET,False,2026
2026-01-20 07:30:00,theft,41.956872817,-87.713006132,STREET,False,2026
2026-01-20 07:14:00,narcotics,41.89551534,-87.710595751,SIDEWALK,True,2026
2026-01-20 07:00:00,motor vehicle theft,41.878556976,-87.748376464,STREET,False,2026
2026-01-20 07:00:00,battery,41.925398449,-87.652311296,CTA TRAIN,False,2026
2026-01-20 07:00:00,battery,41.847528336,-87.665950577,GOVERNMENT BUILDING / PROPERTY,False,2026
2026-01-20 07:00:00,deceptive practice,41.906433742,-87.628766759,APARTMENT,False,2026
2026-01-20 06:50:00,battery,41.683935959,-87.721829061,RESIDENCE,False,2026
2026-01-20 06:40:00,offense involving children,41.810391682,-87.60391608,APARTMENT,False,2026
2026-01-20 06:30:00,robbery,41.885871785,-87.632452147,CONVENIENCE STORE,False,2026
2026-01-20 06:30:00,battery,41.682627045,-87.674195589,RESIDENCE,False,2026
2026-01-20 06:30:00,motor vehicle theft,41.801313866,-87.621010957,STREET,False,2026
2026-01-20 06:30:00,criminal damage,41.882928311,-87.693274778,CONSTRUCTION SITE,False,2026
2026-01-20 06:30:00,battery,41.917233894,-87.720925992,APARTMENT,False,2026
2026-01-20 06:20:00,theft,41.781246706,-87.591377284,APARTMENT,False,2026
2026-01-20 06:15:00,theft,41.857992737,-87.653874897,APARTMENT,False,2026
2026-01-20 06:05:00,theft,41.893646656,-87.631177143,SIDEWALK,True,2026
2026-01-20 06:00:00,theft,41.781246706,-87.591377284,APARTMENT,False,2026
2026-01-20 06:00:00,motor vehicle theft,41.830859172,-87.614478749,STREET,False,2026
2026-01-20 06:00:00,battery,41.810677511,-87.616626532,APARTMENT,False,2026
2026-01-20 05:50:00,criminal trespass,41.869641758,-87.715524423,APARTMENT,False,2026
2026-01-20 05:32:00,burglary,41.772201212,-87.702980719,GAS STATION,False,2026
2026-01-20 05:30:00,motor vehicle theft,41.704370872,-87.622257784,RESIDENCE,False,2026
2026-01-20 05:18:00,battery,41.814704086,-87.689501123,APARTMENT,False,2026
2026-01-20 05:06:00,other offense,41.75449139,-87.57605099,APARTMENT,False,2026
2026-01-20 05:00:00,theft,41.877369643,-87.701415852,APARTMENT,False,2026
2026-01-20 05:00:00,other offense,41.722578383,-87.662706548,GROCERY FOOD STORE,False,2026
2026-01-20 05:00:00,assault,41.961615243,-87.725398654,APARTMENT,False,2026
2026-01-20 04:40:00,public peace violation,41.932785227,-87.645753504,SIDEWALK,True,2026
2026-01-20 04:34:00,burglary,41.895266725,-87.632683674,COMMERCIAL / BUSINESS OFFICE,False,2026
2026-01-20 04:25:00,other offense,41.76680404,-87.605619683,POLICE FACILITY / VEHICLE PARKING LOT,True,2026
2026-01-20 04:03:00,theft,41.882332595,-87.758062408,STREET,False,2026
2026-01-20 04:00:00,battery,41.803331391,-87.596719452,APARTMENT,False,2026
2026-01-20 04:00:00,theft,41.983541186,-87.665591296,STREET,False,2026
2026-01-20 04:00:00,other offense,41.726610586,-87.632489732,RESIDENCE,False,2026
2026-01-20 03:50:00,criminal damage,41.731071287,-87.574355127,RESIDENCE,False,2026
2026-01-20 03:47:00,other offense,41.829541742,-87.614449458,STREET,False,2026
2026-01-20 03:45:00,robbery,41.779012821,-87.664208692,STREET,False,2026
2026-01-20 03:33:00,theft,41.916119748,-87.687373212,CTA TRAIN,False,2026
2026-01-20 03:00:00,criminal damage,41.654647136,-87.617100194,STREET,False,2026
2026-01-20 03:00:00,motor vehicle theft,41.752617872,-87.594301763,STREET,False,2026
2026-01-20 03:00:00,criminal damage,41.879434947,-87.750498251,APARTMENT,False,2026
2026-01-20 03:00:00,motor vehicle theft,41.899686678,-87.721332441,STREET,False,2026
2026-01-20 02:55:00,criminal damage,41.742194295,-87.666873893,RESIDENCE,False,2026
2026-01-20 02:50:00,motor vehicle theft,41.74350332,-87.735719862,STREET,False,2026
2026-01-20 02:30:00,battery,41.857820381,-87.664720308,APARTMENT,False,2026
2026-01-20 02:09:00,assault,41.781246706,-87.591377284,APARTMENT,False,2026
2026-01-20 02:04:00,criminal damage,41.905318777,-87.641724547,APARTMENT,False,2026
2026-01-20 02:02:00,assault,41.931372156,-87.79426211,APARTMENT,True,2026
2026-01-20 02:00:00,criminal damage,41.767114613,-87.570990609,APARTMENT,False,2026
2026-01-20 02:00:00,battery,41.773655873,-87.691121583,HOSPITAL BUILDING / GROUNDS,False,2026
2026-01-20 02:00:00,theft,41.818351357,-87.622506045,STREET,False,2026
2026-01-20 01:45:00,battery,41.918711651,-87.76551063,POLICE FACILITY / VEHICLE PARKING LOT,False,2026
2026-01-20 01:45:00,other offense,41.742864471,-87.645090272,APARTMENT,False,2026
2026-01-20 01:40:00,criminal sexual assault,41.888383414,-87.647559323,APARTMENT,False,2026
2026-01-20 01:15:00,battery,41.872310189,-87.720323273,APARTMENT,False,2026
2026-01-20 01:14:00,battery,41.853676611,-87.622239838,RESIDENCE - GARAGE,False,2026
2026-01-20 01:08:00,criminal trespass,42.005491963,-87.681826642,APARTMENT,True,2026
2026-01-20 01:00:00,criminal damage,41.770573659,-87.650142611,DRIVEWAY - RESIDENTIAL,False,2026
2026-01-20 00:59:00,criminal sexual assault,41.872274452,-87.764581664,HOSPITAL BUILDING / GROUNDS,False,2026
2026-01-20 00:54:00,battery,41.799765636,-87.646165129,APARTMENT,False,2026
2026-01-20 00:50:00,battery,41.80171934,-87.630703621,JAIL / LOCK-UP FACILITY,False,2026
2026-01-20 00:45:00,criminal damage,41.783428091,-87.709004942,RESIDENCE,False,2026
2026-01-20 00:42:00,battery,42.005887804,-87.661005031,APARTMENT,True,2026
2026-01-20 00:40:00,criminal damage,41.878638996,-87.627691486,CTA PLATFORM,True,2026
2026-01-20 00:40:00,battery,41.86975858,-87.624121338,APARTMENT,False,2026
2026-01-20 00:39:00,battery,41.783430437,-87.708931588,STREET,False,2026
2026-01-20 00:37:00,battery,41.695496638,-87.634035937,STREET,False,2026
2026-01-20 00:34:00,battery,41.826116063,-87.632520918,RESIDENCE,False,2026
2026-01-20 00:30:00,other offense,41.783474441,-87.613273996,APARTMENT,True,2026
2026-01-20 00:28:00,criminal damage,41.753453055,-87.655422019,RESIDENCE,False,2026
2026-01-20 00:04:00,narcotics,41.990447044,-87.698746362,GAS STATION,True,2026
2026-01-20 00:01:00,deceptive practice,41.959914951,-87.720447629,RESIDENCE,False,2026
2026-01-20 00:00:00,criminal sexual assault,41.700653799,-87.664560263,RESIDENCE,False,2026
2026-01-20 00:00:00,theft,41.764273074,-87.582057311,APARTMENT,False,2026
2026-01-20 00:00:00,battery,41.773032424,-87.572815843,APARTMENT,False,2026
2026-01-20 00:00:00,theft,41.935437448,-87.650109603,VEHICLE NON-COMMERCIAL,False,2026
2026-01-20 00:00:00,sex offense,41.917764415,-87.731473377,RESIDENCE,False,2026
2026-01-20 00:00:00,theft,41.689873321,-87.62237719,APARTMENT,False,2026
2026-01-20 00:00:00,other offense,41.96538061,-87.659110921,COLLEGE / UNIVERSITY - GROUNDS,False,2026
2026-01-20 00:00:00,criminal damage,41.750254604,-87.613689346,APARTMENT,False,2026
2026-01-20 00:00:00,assault,41.935390861,-87.731002633,SIDEWALK,True,2026
2026-01-19 23:49:00,battery,41.892242076,-87.748824572,APARTMENT,False,2026
2026-01-19 23:47:00,criminal trespass,41.868165405,-87.62743954,CTA PLATFORM,True,2026
2026-01-19 23:45:00,criminal damage,41.83981113,-87.617141911,VEHICLE NON-COMMERCIAL,False,2026
2026-01-19 23:39:00,battery,41.811712863,-87.643190942,APARTMENT,False,2026
2026-01-19 23:37:00,criminal damage,41.890374989,-87.722273395,STREET,False,2026
2026-01-19 23:30:00,other offense,41.805040061,-87.659118456,RESIDENCE,False,2026
2026-01-19 23:17:00,criminal damage,41.770491937,-87.608155078,RESIDENCE - YARD (FRONT / BACK),False,2026
2026-01-19 23:08:00,criminal damage,41.782157342,-87.686167649,RESIDENCE,False,2026
2026-01-19 23:07:00,other offense,41.978435656,-87.708747712,APARTMENT,False,2026
2026-01-19 23:06:00,battery,41.790626276,-87.714057874,APARTMENT,False,2026
2026-01-19 23:05:00,motor vehicle theft,42.005951024,-87.661022762,STREET,False,2026
2026-01-19 23:00:00,motor vehicle theft,41.843016958,-87.61722727,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-19 23:00:00,criminal damage,41.674761406,-87.622561823,VEHICLE NON-COMMERCIAL,False,2026
2026-01-19 23:00:00,burglary,41.758560412,-87.562728003,APARTMENT,False,2026
2026-01-19 22:51:00,assault,41.863828563,-87.666309736,STREET,False,2026
2026-01-19 22:46:00,theft,41.794819753,-87.634226167,STREET,False,2026
2026-01-19 22:39:00,other offense,41.771379267,-87.655497247,RESIDENCE,True,2026
2026-01-19 22:30:00,motor vehicle theft,41.813272715,-87.597819751,STREET,False,2026
2026-01-19 22:30:00,battery,41.751253211,-87.607096334,RESIDENCE - PORCH / HALLWAY,False,2026
2026-01-19 22:17:00,narcotics,41.883389747,-87.752731783,STREET,True,2026
2026-01-19 22:15:00,criminal damage,41.746203329,-87.571857337,STREET,False,2026
2026-01-19 22:13:00,assault,41.752127409,-87.606467131,STREET,False,2026
2026-01-19 22:00:00,burglary,41.913034767,-87.687290426,COMMERCIAL / BUSINESS OFFICE,False,2026
2026-01-19 22:00:00,battery,41.888519671,-87.64282025,APARTMENT,False,2026
2026-01-19 22:00:00,battery,41.92403324,-87.663279822,APARTMENT,False,2026
2026-01-19 22:00:00,motor vehicle theft,41.993151375,-87.676055743,STREET,False,2026
2026-01-19 21:59:00,other offense,41.895502797,-87.71182632,APARTMENT,False,2026
2026-01-19 21:50:00,battery,41.831592621,-87.651967257,RESIDENCE,False,2026
2026-01-19 21:45:00,battery,41.976762981,-87.900983721,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,2026
2026-01-19 21:45:00,criminal damage,41.794839818,-87.701152699,APARTMENT,False,2026
2026-01-19 21:44:00,theft,41.802896506,-87.606425428,SMALL RETAIL STORE,True,2026
2026-01-19 21:36:00,other offense,41.739046224,-87.721577659,RESIDENCE,False,2026
2026-01-19 21:25:00,other offense,41.727178835,-87.596117346,RESIDENCE,False,2026
2026-01-19 21:25:00,theft,41.998734156,-87.660613118,DEPARTMENT STORE,False,2026
2026-01-19 21:18:00,criminal damage,41.759083647,-87.647900454,RESIDENCE,False,2026
2026-01-19 21:00:00,theft,41.882917205,-87.661072905,STREET,False,2026
2026-01-19 21:00:00,battery,41.766979732,-87.605628695,APARTMENT,False,2026
2026-01-19 21:00:00,motor vehicle theft,41.83368122,-87.612439993,STREET,False,2026
2026-01-19 21:00:00,battery,41.888519671,-87.64282025,APARTMENT,False,2026
2026-01-19 21:00:00,motor vehicle theft,41.807500036,-87.620660001,STREET,True,2026
2026-01-19 21:00:00,battery,41.895288367,-87.625473423,RESTAURANT,False,2026
2026-01-19 20:57:00,burglary,41.879550766,-87.714415497,RESIDENCE - GARAGE,False,2026
2026-01-19 20:56:00,weapons violation,41.780712593,-87.70874897,ALLEY,True,2026
2026-01-19 20:49:00,other offense,41.852200079,-87.674204673,STREET,True,2026
2026-01-19 20:48:00,robbery,41.859968372,-87.714017014,STREET,False,2026
2026-01-19 20:48:00,other offense,41.762292246,-87.599982028,STREET,True,2026
2026-01-19 20:47:00,battery,41.909588772,-87.748894125,ATHLETIC CLUB,False,2026
2026-01-19 20:47:00,battery,41.842186983,-87.706188075,RESIDENCE,False,2026
2026-01-19 20:36:00,interference with public officer,41.928890461,-87.766159024,STREET,True,2026
2026-01-19 20:30:00,battery,42.016906591,-87.675365909,NURSING / RETIREMENT HOME,False,2026
2026-01-19 20:26:00,narcotics,41.952856198,-87.790085007,STREET,True,2026
2026-01-19 20:25:00,criminal damage,41.872178655,-87.722935067,STREET,False,2026
2026-01-19 20:20:00,other offense,41.803851632,-87.606443973,STREET,True,2026
2026-01-19 20:20:00,theft,41.953643409,-87.72801475,SMALL RETAIL STORE,False,2026
2026-01-19 20:20:00,robbery,41.860061692,-87.714019784,STREET,False,2026
2026-01-19 20:17:00,theft,41.759073169,-87.63206699,RESIDENCE,False,2026
2026-01-19 20:15:00,criminal damage,41.766748442,-87.60680797,CAR WASH,False,2026
2026-01-19 20:14:00,theft,41.733577585,-87.638682639,APARTMENT,False,2026
2026-01-19 20:13:00,assault,41.974682388,-87.651495975,APARTMENT,True,2026
2026-01-19 20:05:00,criminal damage,41.744965129,-87.608695245,RESIDENCE,False,2026
2026-01-19 20:05:00,battery,41.984506698,-87.655216366,APARTMENT,False,2026
2026-01-19 20:00:00,criminal damage,41.747081183,-87.573466668,STREET,False,2026
2026-01-19 20:00:00,burglary,41.845298749,-87.623628162,COMMERCIAL / BUSINESS OFFICE,False,2026
2026-01-19 20:00:00,motor vehicle theft,41.966660749,-87.70431054,STREET,False,2026
2026-01-19 20:00:00,motor vehicle theft,41.856280614,-87.685751265,STREET,False,2026
2026-01-19 20:00:00,battery,41.85311578,-87.674529292,RESIDENCE,False,2026
2026-01-19 19:55:00,theft,41.893469034,-87.632648229,SMALL RETAIL STORE,False,2026
2026-01-19 19:50:00,assault,41.904579871,-87.640696598,APARTMENT,False,2026
2026-01-19 19:30:00,deceptive practice,41.94219754,-87.688249516,CONVENIENCE STORE,False,2026
2026-01-19 19:25:00,theft,41.803194418,-87.703832357,CONVENIENCE STORE,False,2026
2026-01-19 19:18:00,theft,41.884470215,-87.650337065,RESTAURANT,False,2026
2026-01-19 19:16:00,theft,41.910302064,-87.68885364,SMALL RETAIL STORE,False,2026
2026-01-19 19:15:00,other offense,41.706086087,-87.641593438,APARTMENT,False,2026
2026-01-19 19:15:00,theft,41.916975275,-87.652117945,RESIDENCE - GARAGE,False,2026
2026-01-19 19:10:00,other offense,41.917940767,-87.77338407,STREET,True,2026
2026-01-19 19:08:00,motor vehicle theft,41.771272206,-87.661565398,STREET,False,2026
2026-01-19 19:00:00,theft,41.93576532,-87.702614874,STREET,False,2026
2026-01-19 19:00:00,assault,41.9764212,-87.904976266,AIRCRAFT,False,2026
2026-01-19 19:00:00,criminal trespass,41.692576964,-87.623786349,GAS STATION,True,2026
2026-01-19 19:00:00,battery,41.781992383,-87.587867199,APARTMENT,False,2026
2026-01-19 19:00:00,criminal sexual assault,41.894229934,-87.618962047,HOSPITAL BUILDING / GROUNDS,False,2026
2026-01-19 19:00:00,other offense,41.934214539,-87.734857959,RESIDENCE,False,2026
2026-01-19 18:58:00,criminal trespass,41.946333032,-87.766772709,DRUG STORE,False,2026
2026-01-19 18:57:00,interference with public officer,41.823829746,-87.632465135,SIDEWALK,True,2026
2026-01-19 18:57:00,homicide,41.850858131,-87.699059846,STREET,False,2026
2026-01-19 18:56:00,motor vehicle theft,41.91236882,-87.673453733,STREET,False,2026
2026-01-19 18:54:00,theft,41.721689256,-87.626539467,SMALL RETAIL STORE,False,2026
2026-01-19 18:53:00,offense involving children,41.841471897,-87.629204627,APARTMENT,False,2026
2026-01-19 18:52:00,criminal trespass,41.895002822,-87.621454706,HOSPITAL BUILDING / GROUNDS,True,2026
2026-01-19 18:40:00,theft,41.994019837,-87.713281946,DEPARTMENT STORE,False,2026
2026-01-19 18:40:00,assault,41.880002373,-87.641134667,SMALL RETAIL STORE,False,2026
2026-01-19 18:35:00,deceptive practice,41.779457059,-87.605909273,SMALL RETAIL STORE,False,2026
2026-01-19 18:30:00,theft,41.937769467,-87.676823226,STREET,False,2026
2026-01-19 18:30:00,other offense,41.736580297,-87.559718964,RESIDENCE,False,2026
2026-01-19 18:29:00,theft,41.903688803,-87.644938031,RESIDENCE,False,2026
2026-01-19 18:26:00,battery,41.965919022,-87.657803581,APARTMENT,False,2026
2026-01-19 18:12:00,theft,41.952901742,-87.787536961,COMMERCIAL / BUSINESS OFFICE,False,2026
2026-01-19 18:10:00,theft,41.742656445,-87.632018466,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-19 18:08:00,public peace violation,41.888659323,-87.749066571,SIDEWALK,True,2026
2026-01-19 18:05:00,criminal damage,41.737635982,-87.603633447,APARTMENT,False,2026
2026-01-19 18:03:00,criminal trespass,41.736148121,-87.629070243,SMALL RETAIL STORE,True,2026
2026-01-19 18:01:00,other offense,41.837400134,-87.69606254,VEHICLE NON-COMMERCIAL,True,2026
2026-01-19 18:00:00,criminal damage,41.805470526,-87.603810519,STREET,False,2026
2026-01-19 17:55:00,other offense,41.76680404,-87.605619683,STREET,True,2026
2026-01-19 17:47:00,theft,41.894807608,-87.768499157,SMALL RETAIL STORE,False,2026
2026-01-19 17:40:00,assault,41.706390215,-87.534859592,APARTMENT,False,2026
2026-01-19 17:40:00,battery,41.867116025,-87.619275002,OTHER (SPECIFY),False,2026
2026-01-19 17:35:00,other offense,41.875229772,-87.686253982,OTHER (SPECIFY),False,2026
2026-01-19 17:32:00,offense involving children,41.998663204,-87.680163541,RESIDENCE,False,2026
2026-01-19 17:32:00,battery,41.791601009,-87.663289376,APARTMENT,False,2026
2026-01-19 17:30:00,burglary,41.805867097,-87.697805591,CONSTRUCTION SITE,False,2026
2026-01-19 17:30:00,assault,41.706390215,-87.534859592,RESIDENCE - PORCH / HALLWAY,False,2026
2026-01-19 17:30:00,assault,41.976282242,-87.841541839,RESIDENCE - PORCH / HALLWAY,False,2026
2026-01-19 17:30:00,deceptive practice,41.755289122,-87.556195869,CONVENIENCE STORE,False,2026
2026-01-19 17:30:00,criminal trespass,41.910818232,-87.695781008,STREET,False,2026
2026-01-19 17:30:00,battery,41.731990869,-87.611006296,RESIDENCE,False,2026
2026-01-19 17:30:00,criminal trespass,41.757630995,-87.585708249,HOSPITAL BUILDING / GROUNDS,False,2026
2026-01-19 17:26:00,narcotics,41.855660842,-87.711654268,STREET,True,2026
2026-01-19 17:19:00,burglary,41.87908482,-87.626111281,COMMERCIAL / BUSINESS OFFICE,False,2026
2026-01-19 17:17:00,assault,41.877364077,-87.701900603,APARTMENT,False,2026
2026-01-19 17:16:00,theft,41.930946496,-87.788962647,DEPARTMENT STORE,False,2026
2026-01-19 17:15:00,theft,41.866988841,-87.657205006,SMALL RETAIL STORE,True,2026
2026-01-19 17:09:00,criminal trespass,41.967466099,-87.718224147,APARTMENT,False,2026
2026-01-19 17:03:00,theft,41.924646922,-87.806272375,DEPARTMENT STORE,False,2026
2026-01-19 17:00:00,theft,41.936335635,-87.650710119,HOSPITAL BUILDING / GROUNDS,False,2026
2026-01-19 17:00:00,theft,41.925174426,-87.666508943,CONVENIENCE STORE,False,2026
2026-01-19 17:00:00,criminal damage,41.913473116,-87.759480251,STREET,False,2026
2026-01-19 17:00:00,criminal damage,41.940135871,-87.724805129,STREET,False,2026
2026-01-19 17:00:00,other offense,41.849051836,-87.703944529,RESIDENCE,False,2026
2026-01-19 17:00:00,theft,41.756689862,-87.663593994,SMALL RETAIL STORE,False,2026
2026-01-19 17:00:00,theft,41.98672898,-87.774289744,STREET,False,2026
2026-01-19 17:00:00,deceptive practice,41.866517317,-87.695178701,APARTMENT,False,2026
2026-01-19 17:00:00,theft,41.775125329,-87.685967055,RESIDENCE,False,2026
2026-01-19 17:00:00,battery,41.875839414,-87.748228669,APARTMENT,False,2026
2026-01-19 16:50:00,other offense,41.925357923,-87.737303565,STREET,False,2026
2026-01-19 16:50:00,battery,41.990271837,-87.660275533,SIDEWALK,False,2026
2026-01-19 16:43:00,theft,41.906600961,-87.65054206,DEPARTMENT STORE,False,2026
2026-01-19 16:38:00,other offense,41.771379267,-87.655497247,RESIDENCE,False,2026
2026-01-19 16:34:00,weapons violation,41.868004983,-87.724032136,ALLEY,True,2026
2026-01-19 16:32:00,burglary,41.961440167,-87.763491588,STREET,False,2026
2026-01-19 16:31:00,theft,41.802101704,-87.587747851,DEPARTMENT STORE,False,2026
2026-01-19 16:30:00,criminal damage,41.785268355,-87.614452924,RESIDENCE - GARAGE,False,2026
2026-01-19 16:30:00,theft,41.938127956,-87.644336209,RESTAURANT,False,2026
2026-01-19 16:30:00,battery,41.942291946,-87.654178895,APARTMENT,True,2026
2026-01-19 16:30:00,battery,41.807067906,-87.603843747,RESIDENCE,False,2026
2026-01-19 16:30:00,theft,41.951783025,-87.677102205,COMMERCIAL / BUSINESS OFFICE,False,2026
2026-01-19 16:30:00,assault,41.706390215,-87.534859592,APARTMENT,False,2026
2026-01-19 16:27:00,other offense,41.845841343,-87.707514006,STREET,True,2026
2026-01-19 16:25:00,narcotics,41.895772414,-87.711445388,SIDEWALK,True,2026
2026-01-19 16:22:00,battery,41.882364871,-87.626222,SMALL RETAIL STORE,False,2026
2026-01-19 16:20:00,assault,41.749397869,-87.659774291,APARTMENT,True,2026
2026-01-19 16:15:00,criminal damage,42.006280195,-87.688746797,RESIDENCE,False,2026
2026-01-19 16:14:00,battery,41.751200475,-87.663460492,SMALL RETAIL STORE,False,2026
2026-01-19 16:13:00,narcotics,41.739616699,-87.5672708,RESIDENCE,True,2026
2026-01-19 16:11:00,criminal trespass,41.952802319,-87.648641167,APARTMENT,True,2026
2026-01-19 16:11:00,assault,41.777052981,-87.675062702,STREET,False,2026
2026-01-19 16:10:00,robbery,41.77332661,-87.587128041,STREET,False,2026
2026-01-19 16:10:00,narcotics,41.739616699,-87.5672708,RESIDENCE - GARAGE,True,2026
2026-01-19 16:08:00,weapons violation,41.7395234,-87.567271909,ALLEY,True,2026
2026-01-19 16:04:00,theft,41.774319025,-87.605795029,GROCERY FOOD STORE,True,2026
2026-01-19 16:04:00,criminal damage,41.719075392,-87.663435259,RESIDENCE,False,2026
2026-01-19 16:02:00,theft,41.877822179,-87.655181405,COMMERCIAL / BUSINESS OFFICE,False,2026
2026-01-19 16:00:00,criminal damage,41.75294888,-87.614465513,APARTMENT,False,2026
2026-01-19 16:00:00,motor vehicle theft,41.876521828,-87.73949803,STREET,False,2026
2026-01-19 16:00:00,theft,41.902120234,-87.767226178,APARTMENT,False,2026
2026-01-19 16:00:00,motor vehicle theft,41.976182929,-87.712337005,VEHICLE NON-COMMERCIAL,False,2026
2026-01-19 15:57:00,battery,41.747381605,-87.546745206,STREET,False,2026
2026-01-19 15:47:00,other offense,41.969838989,-87.749057087,STREET,False,2026
2026-01-19 15:40:00,theft,41.868699038,-87.625858624,RESTAURANT,False,2026
2026-01-19 15:39:00,theft,41.774319025,-87.605795029,GROCERY FOOD STORE,True,2026
2026-01-19 15:38:00,battery,41.783522021,-87.593125671,NURSING / RETIREMENT HOME,False,2026
2026-01-19 15:30:00,motor vehicle theft,41.736758671,-87.596887134,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-19 15:30:00,narcotics,41.860252107,-87.709146586,STREET,True,2026
2026-01-19 15:30:00,motor vehicle theft,41.770024098,-87.615374643,STREET,False,2026
2026-01-19 15:25:00,deceptive practice,41.905312355,-87.720301555,APARTMENT,False,2026
2026-01-19 15:22:00,criminal damage,41.941846218,-87.688238355,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-19 15:21:00,robbery,41.992672556,-87.681115005,SIDEWALK,False,2026
2026-01-19 15:16:00,theft,41.844580682,-87.701808336,DRUG STORE,True,2026
2026-01-19 15:16:00,criminal trespass,41.895002822,-87.621454706,HOSPITAL BUILDING / GROUNDS,False,2026
2026-01-19 15:15:00,theft,41.903996883,-87.643230238,SMALL RETAIL STORE,False,2026
2026-01-19 15:02:00,battery,41.735329834,-87.625419019,RESTAURANT,False,2026
2026-01-19 15:00:00,deceptive practice,41.775267155,-87.706594809,RESIDENCE,False,2026
2026-01-19 15:00:00,theft,41.867486124,-87.622310774,CTA BUS,False,2026
2026-01-19 15:00:00,criminal damage,41.938275677,-87.716137772,RESIDENCE,False,2026
2026-01-19 15:00:00,theft,41.786031916,-87.632770627,RESIDENCE,False,2026
2026-01-19 15:00:00,theft,41.656553895,-87.609562747,OTHER (SPECIFY),False,2026
2026-01-19 15:00:00,battery,41.89920884,-87.755703376,SCHOOL - PUBLIC GROUNDS,False,2026
2026-01-19 14:58:00,narcotics,41.947295978,-87.651162974,POLICE FACILITY / VEHICLE PARKING LOT,True,2026
2026-01-19 14:55:00,criminal damage,41.744987561,-87.729861403,RESIDENCE,False,2026
2026-01-19 14:50:00,motor vehicle theft,41.705897921,-87.628243231,STREET,False,2026
2026-01-19 14:45:00,deceptive practice,41.800924099,-87.596204225,STREET,False,2026
2026-01-19 14:35:00,theft,41.864583447,-87.686497178,GAS STATION,False,2026
2026-01-19 14:33:00,criminal trespass,41.78913051,-87.703434602,RESTAURANT,False,2026
2026-01-19 14:30:00,criminal damage,41.892117235,-87.760538223,RESIDENCE,False,2026
2026-01-19 14:30:00,criminal damage,41.89765683,-87.726152565,STREET,False,2026
2026-01-19 14:30:00,theft,41.89396227,-87.636135749,RESTAURANT,False,2026
2026-01-19 14:27:00,theft,41.759073169,-87.63206699,RESIDENCE - PORCH / HALLWAY,False,2026
2026-01-19 14:24:00,other offense,41.865825285,-87.677556121,APARTMENT,False,2026
2026-01-19 14:15:00,theft,41.838967983,-87.665778978,CTA BUS,False,2026
2026-01-19 14:10:00,interference with public officer,41.781340937,-87.703202861,STREET,True,2026
2026-01-19 14:10:00,battery,41.855524939,-87.6978538,HOSPITAL BUILDING / GROUNDS,False,2026
2026-01-19 14:06:00,assault,41.702714801,-87.618518844,STREET,False,2026
2026-01-19 14:00:00,theft,41.865663233,-87.692602624,STREET,False,2026
2026-01-19 14:00:00,battery,41.698359562,-87.686133331,RESIDENCE,True,2026
2026-01-19 14:00:00,theft,41.749915393,-87.625793831,STREET,False,2026
2026-01-19 13:45:00,deceptive practice,41.891062111,-87.617043461,SMALL RETAIL STORE,False,2026
2026-01-19 13:45:00,assault,41.964833797,-87.691543738,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,2026
2026-01-19 13:45:00,battery,41.858071146,-87.729819907,APARTMENT,False,2026
2026-01-19 13:40:00,battery,41.884090949,-87.659532917,COMMERCIAL / BUSINESS OFFICE,False,2026
2026-01-19 13:40:00,deceptive practice,41.899564734,-87.676413943,GAS STATION,False,2026
2026-01-19 13:30:00,battery,41.730000924,-87.602708728,APARTMENT,True,2026
2026-01-19 13:30:00,assault,41.910250275,-87.69382484,RESTAURANT,False,2026
2026-01-19 13:20:00,assault,41.726981844,-87.632166985,RESIDENCE,False,2026
2026-01-19 13:15:00,theft,41.910216533,-87.653556471,DEPARTMENT STORE,False,2026
2026-01-19 13:15:00,assault,41.884497529,-87.625838595,COMMERCIAL / BUSINESS OFFICE,True,2026
2026-01-19 13:10:00,battery,41.858452037,-87.706656897,STREET,False,2026
2026-01-19 13:05:00,robbery,41.897895128,-87.624096605,SMALL RETAIL STORE,False,2026
2026-01-19 13:00:00,motor vehicle theft,41.769063592,-87.571484404,STREET,False,2026
2026-01-19 13:00:00,theft,41.918917562,-87.63963769,RESIDENCE - YARD (FRONT / BACK),False,2026
2026-01-19 13:00:00,other offense,41.885731591,-87.633313023,APARTMENT,False,2026
2026-01-19 12:43:00,criminal damage,41.897079016,-87.672208049,STREET,False,2026
2026-01-19 12:40:00,assault,41.734730185,-87.552754324,ALLEY,True,2026
2026-01-19 12:38:00,weapons violation,41.747520124,-87.707212885,STREET,True,2026
2026-01-19 12:31:00,deceptive practice,41.867210487,-87.64279996,SMALL RETAIL STORE,False,2026
2026-01-19 12:30:00,theft,41.796216157,-87.723245665,GROCERY FOOD STORE,False,2026
2026-01-19 12:30:00,theft,41.872709056,-87.624187857,RESTAURANT,False,2026
